ETHERA
632001149
8
183
146
37
24
8
51.33904,3.19564,1773107299,,0,192,,10.7,5,228
51.33885,3.19562,1773068238,,0,193,,17.3,4,222
51.33903,3.19565,1773040159,,0,192,,8,5,174
51.33883,3.19564,1773039798,,0,192,,8,5,174
51.33903,3.19539,1773034219,,0,193,,7.8,4,160
51.33892,3.19562,1772907139,,0,192,,7.5,8,18
51.33926,3.19543,1772906961,,0,192,,7.5,8,17
51.33891,3.19562,1772900842,,0,193,,8.5,9.7,19
51.33928,3.19586,1772900661,,0.1,193,,8.5,9.7,19
51.33901,3.19556,1772865018,,0,192,,7.4,5.3,15
51.33918,3.19552,1772864838,,0,192,,7.4,5.3,15
51.33894,3.1956,1772821100,,0,192,,11.2,5.3,332
51.33859,3.19568,1772820920,,0,192,,11.2,5.3,332
51.33897,3.19562,1772713638,,0,193,,15.8,8.7,155
51.33896,3.19568,1772712920,,0,193,,15.6,8.8,156
51.33895,3.19566,1772589801,,0,193,,7.2,6,84
51.33882,3.19542,1772589620,,0,193,,7.2,6,84
51.33895,3.19564,1772551770,,0,193,,12.6,7.4,9
51.33872,3.1957,1772551760,,0,193,,12.6,7.4,9
51.33849,3.1957,1772551751,,0,193,,12.6,7.4,9
51.33887,3.19559,1772471711,,0,193,,12.6,7,163
51.33906,3.19563,1772464420,,0,192,,15.2,9.9,182
51.33885,3.19569,1772464312,,0,192,,15.2,9.9,182
51.33903,3.1957,1772351547,,0.6,191,,5.7,11.8,185
51.33933,3.19582,1772351448,,0.6,191,,5.7,11.8,185
51.33951,3.19591,1772351388,,0.9,191,,5.7,11.8,185
51.33969,3.19597,1772351347,,0.9,191,,5.7,11.8,185
51.3399,3.19603,1772351297,,1.2,191,,5.7,11.8,185
51.34013,3.19609,1772351257,,1.8,190,,5.5,11.6,184
51.34062,3.19651,1772351198,,2.4,194,,5.5,11.6,184
51.34082,3.1967,1772351177,,2.5,195,,5.5,11.6,184
51.34122,3.19708,1772351138,,2.7,197,,5.5,11.6,184
51.34142,3.19729,1772351117,,2.8,198,,5.5,11.6,184
51.34166,3.19751,1772351097,,3,200,,5.5,11.6,184
51.34188,3.19774,1772351078,,3,201,,5.5,11.6,184
51.34212,3.19795,1772351057,,3,202,,5.5,11.6,184
51.34238,3.19815,1772351037,,3,203,,5.5,11.6,184
51.34263,3.19838,1772351018,,3.1,203,,5.5,11.6,184
51.34299,3.19878,1772350987,,3.1,205,,5.5,11.6,184
51.34323,3.19904,1772350967,,3.2,206,,5.5,11.6,184
51.34344,3.19931,1772350948,,3.3,207,,5.5,11.6,184
51.3439,3.19994,1772350907,,3.6,211,,5.5,11.6,184
51.34412,3.20026,1772350888,,3.7,213,,5.5,11.6,184
51.34425,3.20047,1772350878,,3.8,215,,5.5,11.6,184
51.34439,3.20072,1772350867,,3.8,216,,5.5,11.6,184
51.34498,3.20173,1772350818,,3.8,221,,5.5,11.6,184
51.34523,3.20214,1772350798,,3.8,223,,5.5,11.6,184
51.34547,3.20259,1772350777,,3.8,223,,5.5,11.6,184
51.34568,3.20298,1772350758,,3.7,224,,5.5,11.6,184
51.3459,3.20337,1772350738,,3.6,224,,5.5,11.6,184
51.34615,3.20376,1772350717,,3.6,223,,5.5,11.6,184
51.3464,3.20407,1772350698,,3.6,222,,5.5,11.6,184
51.34681,3.20454,1772350668,,3.6,219,,5.5,11.6,184
51.3471,3.20483,1772350647,,3.5,217,,5.2,11.4,183
51.34737,3.20505,1772350627,,3.6,214,,5.2,11.4,183
51.34766,3.20523,1772350608,,3.6,211,,5.2,11.4,183
51.34783,3.20532,1772350597,,3.6,209,,5.2,11.4,183
51.34814,3.20544,1772350578,,3.6,205,,5.2,11.4,183
51.34833,3.20549,1772350567,,3.7,203,,5.2,11.4,183
51.34866,3.20554,1772350548,,3.8,198,,5.2,11.4,183
51.34886,3.20555,1772350537,,3.8,195,,5.2,11.4,183
51.34922,3.20551,1772350518,,3.9,190,,5.2,11.4,183
51.34956,3.20543,1772350498,,4,185,,5.2,11.4,183
51.34974,3.20537,1772350489,,4.1,182,,5.2,11.4,183
51.34993,3.20528,1772350477,,4.1,179,,5.2,11.4,183
51.35027,3.20514,1772350458,,4.1,175,,5.2,11.4,183
51.35045,3.20507,1772350448,,4.1,174,,5.2,11.4,183
51.35081,3.2049,1772350429,,4.1,171,,5.2,11.4,183
51.35104,3.20479,1772350417,,4.1,170,,5.2,11.4,183
51.35122,3.2047,1772350408,,4.2,169,,5.2,11.4,183
51.35172,3.20443,1772350378,,4.2,166,,5.2,11.4,183
51.35191,3.20432,1772350369,,4.2,165,,5.2,11.4,183
51.35211,3.2042,1772350357,,4.2,164,,5.2,11.4,183
51.35754,3.19804,1772350028,,4.5,145,,5,11.3,182
51.35773,3.19781,1772350017,,4.6,145,,5,11.3,182
51.35789,3.19765,1772350009,,4.6,145,,5,11.3,182
51.3581,3.19737,1772349997,,4.6,144,,5,11.3,182
51.35826,3.19719,1772349987,,4.7,144,,5,11.3,182
51.35843,3.197,1772349977,,4.7,145,,5,11.3,182
51.35858,3.19684,1772349968,,4.8,145,,5,11.3,182
51.35893,3.19645,1772349949,,4.9,145,,5,11.3,182
51.35929,3.19607,1772349928,,5,144.6,,5,11.3,182
51.35949,3.19584,1772349917,,5.1,145.1,,5,11.3,182
51.35991,3.19535,1772349897,,5.3,147.5,,5,11.3,182
51.36009,3.19515,1772349888,,5.3,147.6,,5,11.3,182
51.36357,3.19071,1772349737,,7.9,141.8,,5,11.3,182
51.36387,3.19031,1772349727,,8.1,141.7,,5,11.3,182
51.36441,3.18962,1772349708,,8.5,140.9,,5,11.3,182
51.36474,3.18922,1772349698,,8.6,140.8,,5,11.3,182
51.36778,3.18483,1772349597,,8.9,136.4,,5,11.3,182
51.36804,3.18443,1772349587,,8.8,136.2,,5,11.3,182
51.36832,3.18397,1772349578,,8.8,135.7,,5,11.3,182
51.36891,3.18308,1772349557,,8.8,136.3,,5,11.3,182
51.36952,3.1822,1772349537,,8.8,136.2,,5,11.3,182
51.36979,3.18176,1772349527,,8.8,135.6,,5,11.3,182
51.37805,3.1675,1772349237,,9.6,131.6,,6,17.1,184
51.37834,3.16697,1772349227,,9.6,132.3,,6,17.1,184
51.3831,3.15894,1772349078,,10.4,135.4,,6,17.1,184
51.38407,3.15737,1772349048,,10.3,133.1,,6,17.1,184
51.38507,3.15566,1772349018,,10.3,132.9,,6,17.1,184
51.38677,3.15264,1772348966,,10.2,131.5,,6,17.1,184
51.3885,3.14943,1772348908,,10.1,126.9,,6,17.1,184
51.38878,3.14889,1772348898,,10.1,126.3,,6,17.1,184
51.38906,3.1483,1772348887,,10.1,124.9,,6,17.1,184
51.38934,3.14766,1772348877,,10.1,122.8,,6,17.1,184
51.39444,3.11952,1772348496,,10.3,103,,6.3,18.1,185
51.39887,3.09217,1772348127,,10.4,104,,6.3,18.2,186
51.39901,3.09134,1772348116,,10.3,104,,6.3,18.2,186
51.39912,3.09068,1772348107,,10.4,104.2,,6.3,18.2,186
51.40497,3.05803,1772347658,,10.3,107.4,,6.3,18.4,186
51.40655,3.05005,1772347548,,10.3,107,,6.3,18.4,186
51.40688,3.04854,1772347527,,10.3,105.8,,6.3,18.4,186
51.40749,3.04487,1772347478,,10.4,102.3,,6.3,18.4,186
51.40781,3.0426,1772347448,,10.4,102.3,,6.3,18.4,186
51.40792,3.0417,1772347436,,10.4,101.2,,6.3,18.4,186
51.40929,3.02338,1772347197,,10.4,95.4,,6.3,18.4,186
51.40959,3.0181,1772347127,,10.4,94.6,,6.3,18.4,186
51.40995,3.00882,1772347007,,10.4,91.4,,6.4,18.6,186
51.40996,3.00816,1772346997,,10.4,91.1,,6.4,18.6,186
51.41204,2.96014,1772346356,,10,95.7,,6.4,18.8,187
51.41232,2.9557,1772346296,,10,96.5,,6.4,18.8,187
51.41255,2.9528,1772346257,,10,97.5,,6.4,18.8,187
51.41262,2.95207,1772346247,,10,96.7,,6.4,18.8,187
51.41268,2.95127,1772346236,,10,95.8,,6.4,18.8,187
51.41271,2.95062,1772346227,,10,95,,6.4,18.8,187
51.41072,2.87818,1772345267,,10.1,87.7,,6.4,18.9,187
51.41071,2.87752,1772345257,,10.1,87.8,,6.4,18.8,187
51.41068,2.87667,1772345247,,10.1,88.1,,6.4,18.8,187
51.41054,2.86417,1772345077,,10.1,91,,7,18.9,191
51.41063,2.84846,1772344868,,10.1,89.2,,7,18.9,191
51.41062,2.84771,1772344858,,10.1,89.1,,7,18.9,191
51.40759,2.79184,1772344107,,10,82.3,,7,18.8,190
51.40754,2.79117,1772344098,,10,82.2,,7,18.8,190
51.4075,2.79039,1772344087,,10,82,,7,18.8,190
51.40724,2.78749,1772344047,,10,79.2,,7,18.6,189
51.40717,2.78685,1772344038,,10,77.9,,7,18.6,189
51.40684,2.78462,1772344008,,10,76,,7,18.6,189
51.40624,2.78103,1772343956,,9.9,71.9,,7,18.6,189
51.40611,2.78034,1772343947,,9.9,70.8,,7,18.6,189
51.39616,2.75056,1772343476,,9.3,62.5,,7,18.6,189
51.39594,2.74994,1772343467,,9.3,63.7,,7,18.6,189
51.39538,2.74803,1772343436,,9.3,69.3,,7.1,18.4,189
51.39521,2.74738,1772343426,,9.3,72.2,,7.1,18.4,189
51.39507,2.74674,1772343416,,9.4,75.5,,7.1,18.4,189
51.39486,2.7454,1772343396,,9.7,84.3,,7.1,18.4,189
51.3948,2.74497,1772343390,,9.8,87.2,,7.1,18.4,189
51.39567,2.71918,1772343037,,9.5,94.2,,7.1,18.4,189
51.3957,2.71849,1772343027,,9.5,94.8,,7.1,18.4,189
51.39572,2.71789,1772343018,,9.5,95.6,,7.1,18.4,189
51.39637,2.71164,1772342928,,9.2,104,,7.1,18.4,189
51.39645,2.711,1772342917,,9.2,105.7,,7.1,18.4,189
51.39669,2.70974,1772342898,,9.2,110.1,,7.1,18.4,189
51.39688,2.70885,1772342884,,9.3,115,,7.1,18.4,189
51.39699,2.70841,1772342877,,9.4,117.7,,7.1,18.4,189
51.40394,2.69659,1772342657,,9.9,134.8,,7.1,18.3,188
51.40428,2.69605,1772342647,,9.9,134.9,,7.1,18.3,188
51.4075,2.69109,1772342548,,9.6,137.8,,7.1,18.3,188
51.40784,2.69058,1772342537,,9.6,138.8,,7.1,18.3,188
51.40818,2.6901,1772342528,,9.5,140,,7.1,18.3,188
51.40893,2.6891,1772342506,,9.6,143.5,,7.1,18.3,188
51.40925,2.6887,1772342497,,9.6,145.7,,7.1,18.3,188
51.43488,2.67847,1772341946,,10.3,167.5,,7.1,18.1,187
51.43528,2.67832,1772341937,,10.3,167.4,,7.1,18.1,187
51.43664,2.67784,1772341907,,10.2,167.3,,7.1,18.1,187
51.43705,2.67769,1772341898,,10.2,167.4,,7.1,18.1,187
51.43947,2.67686,1772341847,,10.2,168.5,,7.1,18.1,187
51.43989,2.67673,1772341838,,10.1,168.7,,7.1,18.1,187
51.44133,2.6763,1772341807,,10.1,169.6,,7.1,18.1,187
51.44174,2.67619,1772341797,,10.1,169.9,,7.1,18.1,187
51.44219,2.67603,1772341788,,10.1,170.8,,7.1,18.1,187
51.4427,2.67588,1772341776,,10.1,171.9,,7.1,18.1,187
51.44358,2.67573,1772341757,,10.1,174.8,,7.1,18.1,187
51.44409,2.67563,1772341747,,10.1,176.3,,7.1,18.1,187
51.44456,2.67558,1772341737,,10.1,177.1,,7.1,18.1,187
51.44639,2.67542,1772341697,,9.9,176,,7.1,18.1,187
51.44683,2.67537,1772341687,,9.9,176.1,,7.1,18.1,187
51.44771,2.67526,1772341668,,9.8,176.1,,7.1,18.1,187
51.44822,2.67519,1772341656,,9.7,176.2,,7.2,16.9,188
51.44869,2.67513,1772341646,,9.7,176.4,,7.2,16.9,188
51.44952,2.67505,1772341627,,9.6,176.8,,7.2,16.9,188
51.45042,2.675,1772341608,,9.5,177,,7.2,16.9,188
51.45138,2.67491,1772341586,,9.4,177.5,,7.2,16.9,188
51.4518,2.67488,1772341576,,9.3,177.9,,7.2,16.9,188
51.45218,2.67487,1772341567,,9.2,178.3,,7.2,16.9,188
51.45261,2.67484,1772341557,,9.2,179.1,,7.2,16.9,188
51.453,2.67483,1772341548,,9.1,179.7,,7.2,16.9,188
51.45387,2.67483,1772341526,,8.9,180.6,,7.2,16.9,188
51.45431,2.67484,1772341516,,8.8,180.1,,7.2,16.9,188
51.46174,2.67449,1772341326,,9.3,177.5,,7.2,16.9,188
51.46256,2.67443,1772341308,,9.5,177.3,,7.2,16.9,188
51.46298,2.67442,1772341298,,9.6,177.1,,7.2,16.9,188
51.4635,2.67437,1772341286,,9.8,177.2,,7.2,16.9,188
51.46482,2.67427,1772341257,,10.2,177.8,,7.2,16.9,188
51.46572,2.67423,1772341238,,10.4,177.8,,7.2,16.9,188
51.46628,2.67419,1772341226,,10.5,177.7,,7.2,16.9,188
51.46722,2.6741,1772341206,,10.5,177.4,,7.2,16.9,188
51.46772,2.67407,1772341197,,10.5,177.7,,7.2,16.9,188
51.46816,2.67405,1772341188,,10.5,177.7,,7.2,16.9,188
51.46864,2.67403,1772341178,,10.5,177.4,,7.2,16.9,188
51.47346,2.67358,1772341078,,10.4,175.6,,7.2,16.9,188
51.47444,2.67348,1772341058,,10.4,175.5,,7.2,16.8,189
51.47544,2.67333,1772341036,,10.4,174.6,,7.2,16.8,189
51.47635,2.67322,1772341018,,10.4,173.6,,7.2,16.8,189
51.47783,2.67297,1772340988,,10.4,173.7,,7.2,16.8,189
51.47831,2.67291,1772340977,,10.4,173.9,,7.2,16.8,189
51.48067,2.6725,1772340928,,10.3,174.6,,7.2,16.8,189
51.48115,2.6724,1772340917,,10.3,174.9,,7.2,16.8,189
51.48267,2.67221,1772340886,,10.3,176.4,,7.2,16.8,189
51.48305,2.67218,1772340878,,10.3,176.7,,7.2,16.8,189
51.48352,2.67211,1772340868,,10.3,177.9,,7.2,16.8,189
51.48398,2.67208,1772340857,,10.3,178.9,,7.2,16.8,189
51.485,2.67203,1772340836,,10.4,180.9,,7.2,16.8,189
51.48633,2.67208,1772340808,,10.3,181.2,,7.2,16.8,189
51.48729,2.6721,1772340788,,10.3,181.9,,7.2,16.8,189
51.48787,2.67212,1772340776,,10.3,183,,7.2,16.8,189
51.48831,2.67216,1772340767,,10.4,183.9,,7.2,16.8,189
51.48875,2.67221,1772340758,,10.4,185,,7.2,16.8,189
51.49171,2.67278,1772340696,,10.4,188,,7.2,16.8,189
51.4921,2.67287,1772340688,,10.4,187.8,,7.2,16.8,189
51.49267,2.67296,1772340677,,10.4,187.7,,7.2,16.8,189
51.49547,2.6736,1772340617,,10.4,187.6,,7.2,16.8,189
51.4959,2.67371,1772340608,,10.4,187.6,,7.2,16.8,189
51.49689,2.67388,1772340587,,10.4,187.7,,7.2,16.8,189
51.49735,2.67395,1772340576,,10.4,187.8,,7.2,16.8,189
51.49778,2.67403,1772340568,,10.4,188,,7.2,16.8,189
51.49831,2.67415,1772340557,,10.4,188.3,,7.2,16.8,189
51.49867,2.67425,1772340548,,10.4,188.4,,7.2,16.8,189
51.49929,2.67439,1772340536,,10.4,188.6,,7.2,16.8,189
51.50027,2.67465,1772340516,,10.4,188.8,,7.2,16.8,189
51.51041,2.67762,1772340296,,9.9,192.5,,7.2,16.6,189
51.51077,2.67773,1772340287,,9.9,193.1,,7.2,16.6,189
51.51168,2.67805,1772340268,,9.9,194,,7.2,16.6,189
51.51217,2.67824,1772340257,,9.9,195,,7.2,16.6,189
51.51266,2.67845,1772340247,,9.8,196.1,,7.2,16.6,189
51.51309,2.67865,1772340236,,9.8,197.5,,7.2,16.6,189
51.51349,2.67885,1772340227,,9.8,198.8,,7.2,16.6,189
51.51393,2.67909,1772340218,,9.8,200.5,,7.2,16.6,189
51.51477,2.6796,1772340197,,9.8,203.1,,7.2,16.6,189
51.51516,2.67984,1772340188,,9.7,203.7,,7.2,16.6,189
51.51561,2.68015,1772340177,,9.6,202.6,,7.2,16.6,189
